6.2800	0.1628	0.0000	17.6615	0.0000	6.2237	18.1129
6.2800	0.2157	0.0000	83.3802	0.0000	6.1718	18.1562
6.2800	0.1875	0.0000	69.2529	0.0000	6.2107	18.1988
6.2800	0.0516	0.0000	93.4356	0.0000	6.4444	18.2429
6.2800	0.0695	0.0000	102.2239	0.0000	6.3609	18.2854
6.2800	0.2115	0.0000	138.6329	0.0000	6.2057	18.3288
6.2800	-0.0698	0.0000	17.4926	0.0000	6.4882	18.3729
6.2800	-0.1174	0.0000	-24.8258	0.0000	6.5304	18.4154
6.2800	0.2470	0.0000	60.5601	0.0000	6.1648	18.4588
6.2800	0.2989	0.0000	143.9019	0.0000	6.1148	18.5013
6.2800	0.2317	0.0000	110.3305	0.0000	6.1878	18.5447
6.2800	0.0085	0.0000	56.5419	0.0000	6.4048	18.5884
6.2800	0.0395	0.0000	72.0175	0.0000	6.3708	18.6317
6.2800	0.4145	0.0000	182.9634	0.0000	6.0025	18.6735
6.2800	0.2183	0.0000	65.9796	0.0000	6.1967	18.7165
6.2800	-0.0660	0.0000	0.9122	0.0000	6.4784	18.7606
6.2800	0.1873	0.0000	127.2329	0.0000	6.2224	18.8039
6.2800	0.0573	0.0000	24.0862	0.0000	6.3513	18.8457
6.2800	0.3686	0.0000	122.1228	0.0000	6.0395	18.8891
6.2800	0.1771	0.0000	83.2014	0.0000	6.2309	18.9324
6.2800	0.0260	0.0000	7.8789	0.0000	6.3765	18.9773
6.2800	0.1969	0.0000	93.4435	0.0000	6.2053	19.0198
6.2800	-0.0501	0.0000	-30.0605	0.0000	6.4502	19.0616
6.2800	0.0508	0.0000	58.5390	0.0000	6.3476	19.1057
6.2800	0.2269	0.0000	88.7856	0.0000	6.1704	19.1487
6.2800	0.3686	0.0000	140.4129	0.0000	6.0325	19.1920
6.2800	0.1771	0.0000	64.0211	0.0000	6.2333	19.2354
6.2800	0.2501	0.0000	81.2457	0.0000	6.1627	19.2775
6.2800	0.2477	0.0000	80.0683	0.0000	6.1642	19.3209
6.2800	0.0286	0.0000	82.0981	0.0000	6.3916	19.3661
6.2800	0.2857	0.0000	99.6553	0.0000	6.1215	19.4083
6.2800	0.3035	0.0000	127.3861	0.0000	6.1089	19.4513
6.2800	0.0223	0.0000	63.4814	0.0000	6.3840	19.4954
6.2800	0.1731	0.0000	153.2672	0.0000	6.2568	19.5387
6.2800	0.1274	0.0000	77.3298	0.0000	6.2839	19.5816
6.2800	0.2378	0.0000	151.7103	0.0000	6.1794	19.6246
6.2800	0.1716	0.0000	42.0819	0.0000	6.2424	19.6679
6.2800	0.1169	0.0000	92.0350	0.0000	6.2938	19.7113
6.2800	0.1739	0.0000	153.6702	0.0000	6.3333	19.7546
6.2800	0.1109	0.0000	50.4091	0.0000	6.3007	19.7976
6.2800	0.0588	0.0000	82.3425	0.0000	6.3544	19.8409
6.2800	0.2865	0.0000	118.5827	0.0000	6.1279	19.8831
6.2800	0.0949	0.0000	114.7389	0.0000	6.4143	19.9276
6.2800	0.2665	0.0000	63.2645	0.0000	6.0988	19.9694
6.2800	0.1060	0.0000	120.2188	0.0000	6.3964	20.0142
6.2800	0.0243	0.0000	-12.1921	0.0000	6.3847	20.0572
6.2800	0.2608	0.0000	124.9261	0.0000	6.1497	20.1005
6.2800	0.0635	0.0000	26.5610	0.0000	6.3415	20.1450
6.2800	-0.0316	0.0000	-1.7329	0.0000	6.4370	20.1880
6.2800	0.2142	0.0000	63.3620	0.0000	6.1933	20.2301
6.2800	0.3712	0.0000	114.8737	0.0000	5.9959	20.2735
6.2800	0.0503	0.0000	39.0513	0.0000	6.3663	20.3180
6.2800	0.1292	0.0000	40.4290	0.0000	6.2866	20.3609
6.2800	0.3502	0.0000	169.3871	0.0000	6.0790	20.4031
6.2800	0.2351	0.0000	92.8192	0.0000	6.1971	20.4457
6.2800	0.1148	0.0000	124.5513	0.0000	6.3312	20.4898
6.2800	0.0566	0.0000	42.1332	0.0000	6.3750	20.5323
